stockCode,tickerSymbol,companyName,companyNameEng,market,sector
KR7348150004,348150,고바이오랩,"KoBioLabs, Inc",KOSDAQ,기타서비스
KR7348210006,348210,넥스틴,NEXTIN Inc.,KOSDAQ GLOBAL,반도체
KR7348340001,348340,뉴로메카,"Neuromeka Co., Ltd.",KOSDAQ,기계·장비
KR7348350000,348350,위드텍,"WITHTECH, Inc.",KOSDAQ,의료·정밀기기
KR7348370008,348370,엔켐,"Enchem Co., Ltd.",KOSDAQ,화학
KR7348950007,348950,제이알글로벌리츠보통주,JR GLOBAL REIT,KOSPI,서비스업
KR7350520003,350520,이지스레지던스리츠보통주,IGIS RESIDENCE REIT,KOSPI,서비스업
KR7351020003,351020,미쥬,MIJU,KONEX,null
KR7351320007,351320,에스에이티,Solution Advanced Technology,KOSDAQ,IT부품
KR7351330006,351330,이삭엔지니어링,"ISAAC Engineering Co., Ltd.",KOSDAQ,컴퓨터서비스
KR7352090005,352090,스톰테크,"Stormtec Co.,Ltd",KOSDAQ,화학
KR7352480008,352480,씨앤씨인터내셔널,C&C INTERNATIONAL,KOSDAQ,화학
KR7352700009,352700,씨앤투스,CNTUS,KOSDAQ,섬유·의류
KR7352770002,352770,클리노믹스,Clinomics Inc.,KOSDAQ,기타서비스
KR7352820005,352820,하이브보통주,HYBE,KOSPI,서비스업
KR7352910004,352910,오비고,Obigo Inc.,KOSDAQ,소프트웨어
KR7352940001,352940,인바이오,"ENBIOCO., LTD.",KOSDAQ,화학
KR7353190002,353190,휴럼,"Hurum Co., Ltd.",KOSDAQ,음식료·담배
KR7353200009,353200,대덕전자보통주,DaeduckElectronics,KOSPI,전기전자
KR735320K011,35320K,대덕전자우선주,DaeduckElectronics(1P),KOSPI,전기전자
KR7353590003,353590,오토앤,AUTO& Inc.,KOSDAQ,유통
KR7353810005,353810,이지바이오,"EASY BIO, Inc.",KOSDAQ,음식료·담배
KR7354200008,354200,엔젠바이오,"NGeneBio Co., Ltd.",KOSDAQ,기타서비스
KR7354320004,354320,알멕,"ALMAC CO.,LTD",KOSDAQ,금속
KR7354390007,354390,바스칸바이오제약,BASKHANBIO,KONEX,null
KR7355150004,355150,코스텍시스,KOSTECSYS,KOSDAQ,반도체
KR7355390006,355390,크라우드웍스,"CrowdWorks, Inc.",KOSDAQ,소프트웨어
KR7355690009,355690,에이텀,"ATUM CO., LTD.",KOSDAQ,일반전기전자
KR7356680009,356680,엑스게이트,"AXGATE Co., Ltd.",KOSDAQ,소프트웨어
KR7356860007,356860,티엘비,"TLB Co., Ltd.",KOSDAQ,일반전기전자
KR7356890004,356890,싸이버원,"CyberOne Co., Ltd.",KOSDAQ,소프트웨어
KR7357120005,357120,코람코라이프인프라리츠보통주,KORAMCO LIFE INFRA REIT,KOSPI,서비스업
KR7357230002,357230,에이치피오,"H.PIO Co.,Ltd",KOSDAQ,음식료·담배
KR7357250000,357250,미래에셋맵스리츠보통주,Miraeasset Maps REIT 1,KOSPI,서비스업
KR7357430008,357430,마스턴프리미어리츠보통주,MASTERN PREMIER REIT 1,KOSPI,서비스업
KR7357550003,357550,석경에이티,"Sukgyung AT Co., Ltd.",KOSDAQ,화학
KR7357580000,357580,주식회사 아모센스,"Amosense Co., Ltd.",KOSDAQ,IT부품
KR7357780006,357780,솔브레인,"Soulbrain Co., Ltd.",KOSDAQ,화학
KR7357880004,357880,비트나인,"Bitnine Co, Ltd.",KOSDAQ,소프트웨어
KR7358570000,358570,지아이이노베이션,GI Innovation Inc.,KOSDAQ,기타서비스
KR7359090008,359090,씨엔알리서치,C&R Research,KOSDAQ,기타서비스
KR7360070007,360070,탑머티리얼,"TOP MATERIAL Co.,Ltd",KOSDAQ,일반전기전자
KR7360350003,360350,코셈,"COXEM CO.,LTD",KOSDAQ,의료·정밀기기
KR7361390008,361390,제노코,"Genohco, Inc",KOSDAQ,통신장비
KR7361570005,361570,알비더블유,RBW Inc.,KOSDAQ,오락·문화
KR7361610009,361610,SK아이이테크놀로지보통주,SK ie technology,KOSPI,전기전자
KR7361670003,361670,삼영에스앤씨,"SAMYOUNG S&C CO., LTD.",KOSDAQ,일반전기전자
KR7362320004,362320,청담글로벌,"CHUNGDAMGLOBAL Co., Ltd.",KOSDAQ,유통
KR7362990004,362990,드림인사이트,"DREAMINSIGHT Co.,Ltd.",KOSDAQ,기타서비스
KR7363250002,363250,진시스템,"Genesystem Co., Ltd",KOSDAQ,의료·정밀기기
KR7363260001,363260,모비데이즈,Mobidays,KOSDAQ,기타서비스
KR7363280009,363280,티와이홀딩스보통주,TY HOLDINGS,KOSPI,기타금융
KR736328K013,36328K,티와이홀딩스1우선주,TY HOLDINGS(1P),KOSPI,기타금융
KR7365270008,365270,큐라클,"curacle co., ltd.",KOSDAQ,기타서비스
KR7365330000,365330,에스와이스틸텍,"SY STEEL TECH, Inc.",KOSDAQ,금속
KR7365340009,365340,성일하이텍,"SungEel HiTech Co., Ltd.",KOSDAQ,화학
KR7365550003,365550,ESR켄달스퀘어리츠보통주,ESR KENDALL SQUARE REIT,KOSPI,서비스업
KR7365590009,365590,하이딥,HiDeep,KOSDAQ,반도체
KR7365900000,365900,브이씨,VC Inc.,KOSDAQ,기타제조
KR7366030005,366030,공구우먼,"09women Co., Ltd.",KOSDAQ,섬유·의류
KR7367000007,367000,플래티어,"Plateer Co., Ltd.",KOSDAQ,소프트웨어
KR7368600003,368600,아이씨에이치,"ICH Co., Ltd.",KOSDAQ,기타제조
KR7368770004,368770,파이버프로,FIBERPRO,KOSDAQ,의료·정밀기기
KR7368970000,368970,오에스피,"OSP Co., Ltd",KOSDAQ,음식료·담배
KR7369370002,369370,블리츠웨이,Blitzway,KOSDAQ,기타제조
KR7370090003,370090,퓨런티어,Furonteer Inc.,KOSDAQ,의료·정밀기기
KR7371950007,371950,풍원정밀,"POONGWON PRECISION Co.,Ltd.",KOSDAQ,IT부품
KR7372170001,372170,윤성에프앤씨,"YUNSUNG F&C Co.,Ltd",KOSDAQ,기계·장비
KR7372320002,372320,큐로셀,Curocell Inc.,KOSDAQ,기타서비스
KR7372800003,372800,아이티아이즈,ITEYES Inc.,KOSDAQ,소프트웨어
KR7372910000,372910,한컴라이프케어보통주,Hancom Lifecare,KOSPI,의료정밀
KR7373170000,373170,엠아이큐브솔루션,"MICUBE SOLUTION, INC.",KOSDAQ,소프트웨어
KR7373200005,373200,하인크코리아,HaAINC KOREA,KOSDAQ,기타제조
KR7373220003,373220,LG에너지솔루션보통주,LG Energy Solution,KOSPI,전기전자
KR7375500006,375500,DL이앤씨보통주,"DL E&C CO., LTD.",KOSPI,건설업
KR737550K011,37550K,DL이앤씨1우선주,"DL E&C CO., LTD.(1P)",KOSPI,건설업
KR737550K029,37550L,DL이앤씨2우선주(전환),DL E&C(2PC),KOSPI,건설업
KR7376180006,376180,피코그램,"Picogram Co.,Ltd.",KOSDAQ,기타제조
KR7376190005,376190,엘비루셈,LB Lusem,KOSDAQ,반도체
KR7376290003,376290,씨유테크,CU TECH CORPORATION,KOSDAQ,IT부품
KR7376300000,376300,디어유,"DEAR U Co.,Ltd.",KOSDAQ,소프트웨어
KR7376930004,376930,노을,"Noul Co., Ltd.",KOSDAQ,의료·정밀기기
KR7376980009,376980,원티드랩,Wanted Lab Inc.,KOSDAQ,소프트웨어
KR7377030002,377030,맥스트,"MAXST CO., LTD",KOSDAQ,소프트웨어
KR7377190004,377190,디앤디플랫폼리츠보통주,D&D platform REIT,KOSPI,서비스업
KR7377220009,377220,프롬바이오,"From Bio Co., Ltd.",KOSDAQ,음식료·담배
KR7377300009,377300,카카오페이보통주,kakaopay,KOSPI,기타금융
KR7377330006,377330,이지트로닉스,"EGTRONICS Co., Ltd.",KOSDAQ,일반전기전자
KR7377450002,377450,리파인,"REFINE Co., Ltd",KOSDAQ,기타서비스
KR7377460001,377460,위니아에이드,"WINIA AID CO.,LTD.",KOSDAQ,유통
KR7377480009,377480,마음에이아이,"MAUM.AI, INC.",KOSDAQ,소프트웨어
KR7377740006,377740,바이오노트보통주,BioNote,KOSPI,의약품
KR7378340004,378340,필에너지,"PHILENERGY CO., LTD.",KOSDAQ,기계·장비
KR7378800007,378800,샤페론,Shaperon Inc.,KOSDAQ,제약
KR7378850002,378850,화승알앤에이보통주,"HWASEUNG R&A CO., LTD.",KOSPI,운수장비
KR7379390008,379390,이성씨엔아이,IHSUNGCNI,KONEX,null
KR7380540005,380540,옵티코어,OptiCore,KOSDAQ,통신장비
KR7381970003,381970,케이카보통주,K Car,KOSPI,유통업
KR7382480002,382480,지아이텍,"G.I.Tech Co.,Ltd.",KOSDAQ,기계·장비
KR7382800001,382800,지앤비에스 에코,GnBS eco,KOSDAQ,기계·장비
KR7382840007,382840,원준,"Onejoon Co., Ltd.",KOSDAQ,기계·장비
KR7382900009,382900,범한퓨얼셀,"Bumhan Fuel Cell Co., Ltd.",KOSDAQ,일반전기전자
KR7383220001,383220,F&F보통주,F&F,KOSPI,섬유의복
KR7383310000,383310,에코프로에이치엔,"ECOPRO HN CO., LTD",KOSDAQ,화학
KR7383800000,383800,엘엑스홀딩스보통주,LX HOLDINGS,KOSPI,기타금융
KR738380K012,38380K,엘엑스홀딩스1우선주,LX HOLDINGS(1P),KOSPI,기타금융
KR7383930005,383930,디티앤씨알오,"DT&CRO CO., Ltd.",KOSDAQ,기타서비스
KR7384470001,384470,코어라인소프트,"Coreline Soft Co., Ltd.",KOSDAQ,소프트웨어
KR7386580005,386580,한화플러스제2호기업인수목적,Hanwha Plus No 2 Special Purpose Acquisition Company,KOSDAQ,금융
KR7388050007,388050,지투파워,G2Power Co.Ltd,KOSDAQ,일반전기전자
KR7388610008,388610,지에프씨생명과학,GFC Life Science,KONEX,null
KR7388720005,388720,유일로보틱스,"Yuilrobotics. co., Ltd",KOSDAQ,기계·장비
KR7388790008,388790,라이콤,LiComm,KOSDAQ,통신장비
KR7388800005,388800,유진기업인수목적7호,EUGENE SPECIAL PURPOSE ACQUISITION 7 COMPANY,KOSDAQ,금융
KR7388870008,388870,파로스아이바이오,"Pharos iBio Co., Ltd.",KOSDAQ,기타서비스
KR7389020009,389020,자람테크놀로지,"Zaram Technology,Inc.",KOSDAQ,통신장비
KR7389030008,389030,지니너스,GENINUS Inc.,KOSDAQ,기타서비스
KR7389140005,389140,포바이포,4by4 Inc.,KOSDAQ,디지털컨텐츠
KR7389260001,389260,대명에너지,Dae Myoung Energy Co. Ltd.,KOSDAQ,건설
KR7389470006,389470,인벤티지랩,Inventage Lab Inc.,KOSDAQ,제약
KR7389500000,389500,에스비비테크,"SBB TECH Co., Ltd.",KOSDAQ,기계·장비
KR7390110005,390110,애니메디솔루션,Anymedi,KONEX,null
KR7391060001,391060,엔에이치기업인수목적20호,NH SPECIAL PURPOSE ACQUISITION 20 COMPANY,KOSDAQ,금융
KR7391710001,391710,코닉오토메이션,Kornic Automation,KOSDAQ,소프트웨어
KR7393210000,393210,토마토시스템,"TOMATOSYSTEM Co.,Ltd.",KOSDAQ,소프트웨어
KR7393360003,393360,신한제8호기업인수목적,Shinhan 8th Special Purpose Acquisition Company,KOSDAQ,금융
KR7393890009,393890,더블유씨피,"W-SCOPE CHUNGJU PLANT CO., LTD.",KOSDAQ,일반전기전자
KR7394280002,394280,오픈엣지테크놀로지,"Openedges Technology, Inc.",KOSDAQ,소프트웨어
KR7395400005,395400,SK리츠보통주,SK REIT,KOSPI,서비스업
KR7396270001,396270,넥스트칩,"NEXTCHIP Co., Ltd.",KOSDAQ,반도체
KR7396300006,396300,세아메카닉스,"SeA Mechanics Co., LTD.",KOSDAQ,금속
KR7396470007,396470,워트 주식회사,"WOT.CO.,LTD.",KOSDAQ,반도체
KR7396690000,396690,미래에셋글로벌리츠보통주,Mirae Asset Global REIT,KOSPI,서비스업
KR7397030008,397030,에이프릴바이오,"AprilBio Co.,Ltd.",KOSDAQ,기타서비스
KR7399720002,399720,가온칩스,"GAONCHIPS CO., LTD.",KOSDAQ,반도체
KR7400760005,400760,엔에이치올원리츠보통주,NHALLONEREIT,KOSPI,서비스업
KR7400840005,400840,하이제7호기업인수목적,HI Special Purpose Acquisition Company VII,KOSDAQ,금융
KR7402030001,402030,코난테크놀로지,KONAN TECHNOLOGY INCORPORATION,KOSDAQ,소프트웨어
KR7402340004,402340,SK스퀘어보통주,SKSQUARE,KOSPI,기타금융
KR7402420004,402420,켈스,CALTH,KONEX,null
KR7402490007,402490,그린리소스,"Green Resource Co.,Ltd",KOSDAQ,일반전기전자
KR7403360001,403360,라피치,RAPEECH,KONEX,null
KR7403490006,403490,농업회사법인 우듬지팜,"WooDeumGee Farm Co., Ltd",KOSDAQ,음식료·담배
KR7403550007,403550,쏘카보통주,SOCAR,KOSPI,서비스업
KR7403870009,403870,에이치피에스피,"HPSP Co., Ltd.",KOSDAQ,반도체
KR7404990004,404990,신한서부티엔디리츠보통주,SHINHAN SEOBU T&D REIT,KOSPI,서비스업
KR7405000001,405000,플라즈맵,"Plasmapp Co., Ltd.",KOSDAQ,의료·정밀기기
KR7405100009,405100,큐알티,Quality Reliability Technology Inc.,KOSDAQ,기타서비스
KR7405640004,405640,신한제9호기업인수목적,Shinhan 9th Special Purpose Acquisition Company,KOSDAQ,금융
KR7405920000,405920,나라셀라,"NARA CELLAR Co.,Ltd.",KOSDAQ,유통
KR7406760009,406760,하나금융21호기업인수목적,Hana Financial Twenty-one SPAC,KOSDAQ,금융
KR7406820001,406820,뷰티스킨,"BEAUTYSKIN Co., Ltd.",KOSDAQ,화학
KR7407400001,407400,꿈비,GGUMBI Inc.,KOSDAQ,기타제조
KR7408900009,408900,스튜디오미르,"Studio Mir Co., LTD.",KOSDAQ,방송서비스
KR7408920007,408920,메쎄이상,Messe eSang,KOSDAQ,기타서비스
KR7411080005,411080,샌즈랩,SANDS LAB Inc.,KOSDAQ,소프트웨어
KR7412350001,412350,레이저쎌,Laserssel Co. Ltd.,KOSDAQ,반도체
KR7412930000,412930,미래에셋비전기업인수목적1호,Mirae Asset Vision Special Purpose Acquisition 1 Company,KOSDAQ,금융
KR7413300005,413300,티엘엔지니어링,TL Engineering,KONEX,null
KR7413600008,413600,키움제6호기업인수목적,Kiwoom No.6 Special Purpose Acquisition Company,KOSDAQ,금융
KR7413630005,413630,유진기업인수목적8호,EUGENE SPECIAL PURPOSE ACQUISITION 8 COMPANY,KOSDAQ,금융
KR7413640004,413640,비아이매트릭스,"BI MATRIX Co., Ltd.",KOSDAQ,소프트웨어
KR7415380005,415380,스튜디오삼익,"Studio Samick Co.,Ltd.",KOSDAQ,유통
KR7415580000,415580,상상인제3호기업인수목적,Sangsangin No.3 Special Purpose Acquisition Company,KOSDAQ,금융
KR7416180008,416180,신성에스티,"Shinsung ST Co., Ltd.",KOSDAQ,운송장비·부품
KR7417010006,417010,나노팀,NanoTIM Co. Ltd.,KOSDAQ,기계·장비
KR7417180007,417180,핑거스토리,"Finger Story CO., LTD.",KOSDAQ,디지털컨텐츠
KR7417200003,417200,엘에스머트리얼즈,"LS Materials Co.,Ltd.",KOSDAQ,일반전기전자
KR7417310000,417310,코람코더원리츠보통주,KORAMCO THE ONE REIT,KOSPI,서비스업
KR7417500006,417500,제이아이테크,"JI-Tech Co., Ltd.",KOSDAQ,반도체
KR7417790003,417790,트루엔,"TRUEN Co., Ltd",KOSDAQ,정보기기
KR7417840006,417840,저스템,"Justem.Co.,Ltd.",KOSDAQ,반도체
KR7417860004,417860,오브젠,OBZEN Inc.,KOSDAQ,소프트웨어
KR7417970001,417970,모델솔루션,"Model Solution Co., Ltd.",KOSDAQ,기계·장비
KR7418170007,418170,하나금융22호기업인수목적,Hana Financial Twenty-two SPAC,KOSDAQ,금융
KR7418210001,418210,신한제10호기업인수목적,Shinhan 10th Special Purpose Acquisition Company,KOSDAQ,금융
KR7418250007,418250,시큐레터,"SecuLetter Co., Ltd.",KOSDAQ,소프트웨어
KR7418420006,418420,라온텍,RAONTECH INC.,KOSDAQ,반도체
KR7418470001,418470,밀리의서재,Millie Seojae,KOSDAQ,디지털컨텐츠
KR7418550000,418550,제이오,JEIO,KOSDAQ,기타서비스
KR7418620001,418620,이에이트,"E8IGHT Co., Ltd",KOSDAQ,소프트웨어
KR7419050000,419050,삼기이브이,"SAMKEE EV CO.,LTD.",KOSDAQ,운송장비·부품
KR7419080007,419080,엔젯,"ENJET Co.,LTD",KOSDAQ,기계·장비
KR7419120001,419120,산돌,"Sandoll, Inc.",KOSDAQ,소프트웨어
KR7419270004,419270,신영해피투모로우제7호기업인수목적,Shinyoung HappyTomorrow No.7 Special Purpose Acquisition Company,KOSDAQ,금융
KR7419530001,419530,에스에이엠지엔터테인먼트,"SAMG ENTERTAINMENT CO.,LTD",KOSDAQ,오락·문화
KR7419540000,419540,비스토스,"Bistos Co., Ltd.",KOSDAQ,의료·정밀기기
KR7419700000,419700,이브이파킹서비스,EVPS,KONEX,null
KR7420570004,420570,제이투케이바이오,"J2KBIO Co., Ltd.",KOSDAQ,화학
KR7420770000,420770,기가비스,"GigaVis Co., Ltd.",KOSDAQ,반도체
KR7421800004,421800,교보12호기업인수목적,Kyobo 12 Special Purpose Acquisition Company,KOSDAQ,금융
KR7422040006,422040,엔에이치기업인수목적23호,NH SPECIAL PURPOSE ACQUISITION 23 COMPANY,KOSDAQ,금융
KR7424140002,424140,케이비제21호기업인수목적,"KB No.21 Special Purpose Acquisition Company Co., Ltd.",KOSDAQ,금융
KR7424760007,424760,벨로크,Bellock,KOSDAQ,컴퓨터서비스
KR7424960003,424960,스마트레이더시스템,"Smart Radar System, Inc.",KOSDAQ,정보기기
KR7424980001,424980,마이크로투나노,"MICRO2NANO, Inc.",KOSDAQ,반도체
KR7425040003,425040,티이엠씨,"TEMC Co., Ltd.",KOSDAQ,반도체
KR7425290004,425290,삼성기업인수목적6호,SAMSUNG SPECIAL PURPOSE ACQUISITION 6 COMPANY,KOSDAQ,금융
KR7425420007,425420,티에프이,"TFE Co., Ltd.",KOSDAQ,반도체
KR7429270002,429270,시지트로닉스,"Sigetronics, Inc.",KOSDAQ,반도체
KR7430220004,430220,신영해피투모로우제8호기업인수목적,Shinyoung HappyTomorrow No.8 Special Purpose Acquisition Company,KOSDAQ,금융
KR7430230003,430230,하나금융24호기업인수목적,Hana Financial Twenty-four SPAC,KOSDAQ,금융
KR7430460006,430460,한화플러스제3호기업인수목적,Hanwha Plus No 3 Special Purpose Acquisition Company,KOSDAQ,금융
KR7430690008,430690,한싹,"Hanssak Co., Ltd.",KOSDAQ,소프트웨어
KR7430700005,430700,유안타제9호기업인수목적,Yuanta 9 SPECIAL PURPOSE ACQUISITION COMPANY,KOSDAQ,금융
KR7432320000,432320,KB스타리츠보통주,KB STAR REIT,KOSPI,서비스업
KR7432430007,432430,와이랩,YLAB Corporation,KOSDAQ,디지털컨텐츠
KR7432470003,432470,케이엔에스,"KNS CO., LTD",KOSDAQ,기계·장비
KR7432720001,432720,퀄리타스반도체,"QUALITAS SEMICONDUCTOR CO., LTD.",KOSDAQ,반도체
KR7433530003,433530,키움제7호기업인수목적,Kiwoom No.7 Special Purpose Acquisition Company,KOSDAQ,금융
KR7434190005,434190,탈로스,Talos,KONEX,null
KR7434480000,434480,모니터랩,"MONITORAPP CO., LTD.",KOSDAQ,소프트웨어
KR7435380001,435380,유안타제10호기업인수목적,Yuanta 10 SPECIAL PURPOSE ACQUISITION COMPANY,KOSDAQ,금융
KR7435620000,435620,하나금융25호기업인수목적,Hana Financial Twenty-five SPAC,KOSDAQ,금융
KR7435870001,435870,에스케이증권제8호기업인수목적,SK Securities No.8 Special Purpose Acquisition Company,KOSDAQ,금융
KR7436530000,436530,케이비제22호기업인수목적,KB No.22 Special Purpose Acquisition Company,KOSDAQ,금융
KR7436610000,436610,한국제11호기업인수목적,"Korea No.11 Special Purpose Acquisition Co., LTD.",KOSDAQ,금융
KR7437730005,437730,삼현,"SAMHYUN CO.,LTD",KOSDAQ,운송장비·부품
KR7437780000,437780,엔에이치기업인수목적24호,NH SPECIAL PURPOSE ACQUISITION 24 COMPANY,KOSDAQ,금융
KR7438220006,438220,대신밸런스제13호기업인수목적,Daishin Balance No.13 Special Purpose Acquisition Company,KOSDAQ,금융
KR7438580003,438580,엔에이치기업인수목적25호,NH SPECIAL PURPOSE ACQUISITION 25 COMPANY,KOSDAQ,금융
KR7438700007,438700,버넥트,"VIRNECT Co., Ltd.",KOSDAQ,소프트웨어
KR7439090002,439090,마녀공장,"Manyo Factory Co., Ltd.",KOSDAQ,화학
KR7439250002,439250,삼성기업인수목적7호,SAMSUNG SPECIAL PURPOSE ACQUISITION 7 COMPANY,KOSDAQ,금융
KR7439410002,439410,엔에이치기업인수목적26호,NH SPECIAL PURPOSE ACQUISITION 26 COMPANY,KOSDAQ,금융
KR7439580002,439580,블루엠텍,"BLUEMTEC CO., LTD.",KOSDAQ,유통
KR7439730003,439730,아이비케이에스제20호기업인수목적,IBKS No.20 Special Purpose Acquisition Company,KOSDAQ,금융
KR7440110005,440110,파두,FADU INC.,KOSDAQ,반도체
KR7440290005,440290,에이치비인베스트먼트,"HB Investment, Inc.",KOSDAQ,금융
KR7440320000,440320,주식회사 오픈놀,"Openknowl Co.,Ltd.",KOSDAQ,소프트웨어
KR7440790004,440790,교보13호기업인수목적,Kyobo 13 Special Purpose Acquisition Company,KOSDAQ,금융
KR7440820009,440820,엔에이치기업인수목적27호,NH SPECIAL PURPOSE ACQUISITION 27 COMPANY,KOSDAQ,금융
KR7441270006,441270,파인엠텍,"Fine M-Tec Co.,Ltd.",KOSDAQ,IT부품
KR7442130001,442130,유진기업인수목적9호,EUGENE SPECIAL PURPOSE ACQUISITION 9 COMPANY,KOSDAQ,금융
KR7442310009,442310,대신밸런스제14호기업인수목적,Daishin Balance No.14 Special Purpose Acquisition Company,KOSDAQ,금융
KR7442770004,442770,아이비케이에스제21호기업인수목적,IBKS No.21 Special Purpose Acquisition Company,KOSDAQ,금융
KR7442900007,442900,미래에셋드림기업인수목적1호 주식회사,Mirae Asset Dream Special Purpose Acquisition 1 Company,KOSDAQ,금융
KR7443250006,443250,레뷰코퍼레이션,RevuCorporation Inc,KOSDAQ,소프트웨어
KR7443670005,443670,에스피소프트,SPSoft Inc.,KOSDAQ,소프트웨어
KR7444920003,444920,유안타제11호기업인수목적,Yuanta 11 SPECIAL PURPOSE ACQUISITION COMPANY,KOSDAQ,금융
KR7445090004,445090,에이직랜드,"ASICLAND Co.,Ltd",KOSDAQ,반도체
KR7445180003,445180,퓨릿,"Purit Co., Ltd.",KOSDAQ,반도체
KR7445360001,445360,비엔케이제1호기업인수목적,BNK 1 SPECIAL PURPOSE ACQUISITION COMPANY,KOSDAQ,금융
KR7445680002,445680,큐리옥스바이오시스템즈,"Curiox Biosystems Co., Ltd.",KOSDAQ,의료·정밀기기
KR7445970007,445970,신영해피투모로우제9호기업인수목적,Shinyoung HappyTomorrow No.9 Special Purpose Acquisition Company,KOSDAQ,금융
KR7446070005,446070,유니드비티플러스보통주,UNID btplus,KOSPI,종이목재
KR7446150005,446150,유안타제12호기업인수목적,Yuanta 12 SPECIAL PURPOSE ACQUISITION COMPANY,KOSDAQ,금융
